docId,filename,toptopics...,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,435130,5,0.5877315258598220,8,0.35649295124134700,13,0.009783642916361080,9,0.008115066494749240,1,0.007869741401851190,7,0.007350810492108830,3,0.0046695014552435500,2,0.004444354016486510,6,0.0037028790858139700,12,0.0030354430103435100,11,0.002715175991241650,10,0.0019930516967482300,4,0.001083369143470750,0,0.0010124871944125100
1,274448,7,0.5501961693355850,13,0.19468393401411900,8,0.18934526038713800,9,0.012488146992127100,1,0.0121106201015033,3,0.007185821655406510,2,0.006839345836395280,5,0.006310507898854180,6,0.005698301837408040,12,0.004671195057233580,11,0.004178341226169820,10,0.003067075613983530,4,0.0016671795750720700,0,0.0015581004690043000
2,435152,8,0.887681954994894,13,0.018352519971214400,9,0.015222542480936400,1,0.014762352579757300,7,0.013788922747317200,3,0.008759223884761970,2,0.008336883975018700,5,0.007692252071276270,6,0.006945997820479440,12,0.0056939964944604300,11,0.005093227750707640,10,0.003738640236661390,4,0.002032223989746710,0,0.0018992610027682600
3,270477,2,0.471349011703468,11,0.23616750483473200,4,0.11780953356521600,0,0.11773865161615800,13,0.009783642916361080,9,0.008115066494749240,1,0.007869741401851190,7,0.007350810492108830,8,0.006314457976111070,3,0.0046695014552435500,5,0.0041007037510950500,6,0.0037028790858139700,12,0.0030354430103435100,10,0.0019930516967482300
4,444573,7,0.5501961693355850,5,0.18593854915632700,6,0.18532634309488100,13,0.015055892756646500,9,0.012488146992127100,1,0.0121106201015033,8,0.00971721912966545,3,0.007185821655406510,2,0.006839345836395280,12,0.004671195057233580,11,0.004178341226169820,10,0.003067075613983530,4,0.0016671795750720700,0,0.0015581004690043000
5,436218,6,0.5445824256098270,10,0.1826951168714560,4,0.18129522083254500,13,0.015055892756646500,9,0.012488146992127100,1,0.0121106201015033,7,0.011312045563166000,8,0.00971721912966545,3,0.007185821655406510,2,0.006839345836395280,5,0.006310507898854180,12,0.004671195057233580,11,0.004178341226169820,0,0.0015581004690043000
6,266615,13,0.6718352125041680,1,0.273213199038501,9,0.009187486561782440,7,0.008322232807107270,8,0.0071489245144199000,3,0.005286584145432730,2,0.0050316830833972600,5,0.00464261884131373,6,0.004192220958735630,12,0.003436582051993300,11,0.0030739911926227300,10,0.0022564369241656900,4,0.0012265382487657400,0,0.0011462891275950300
7,443244,8,0.5486013429020840,3,0.18681386291287900,6,0.18532634309488100,13,0.015055892756646500,9,0.012488146992127100,1,0.0121106201015033,7,0.011312045563166000,2,0.006839345836395280,5,0.006310507898854180,12,0.004671195057233580,11,0.004178341226169820,10,0.003067075613983530,4,0.0016671795750720700,0,0.0015581004690043000
8,443797,6,0.5445824256098270,8,0.36897330164461100,13,0.015055892756646500,9,0.012488146992127100,1,0.0121106201015033,7,0.011312045563166000,3,0.007185821655406510,2,0.006839345836395280,5,0.006310507898854180,12,0.004671195057233580,11,0.004178341226169820,10,0.003067075613983530,4,0.0016671795750720700,0,0.0015581004690043000
9,267513,9,0.4531410728334570,1,0.4526808829322770,13,0.018352519971214400,7,0.013788922747317200,8,0.011844894289853700,3,0.008759223884761970,2,0.008336883975018700,5,0.007692252071276270,6,0.006945997820479440,12,0.0056939964944604300,11,0.005093227750707640,10,0.003738640236661390,4,0.002032223989746710,0,0.0018992610027682600
10,437338,1,0.801820114448049,7,0.14047396165949400,13,0.0110765682422326,9,0.009187486561782440,8,0.0071489245144199000,3,0.005286584145432730,2,0.0050316830833972600,5,0.00464261884131373,6,0.004192220958735630,12,0.003436582051993300,11,0.0030739911926227300,10,0.0022564369241656900,4,0.0012265382487657400,0,0.0011462891275950300
11,434595,5,0.8835293127763170,13,0.018352519971214400,9,0.015222542480936400,1,0.014762352579757300,7,0.013788922747317200,8,0.011844894289853700,3,0.008759223884761970,2,0.008336883975018700,6,0.006945997820479440,12,0.0056939964944604300,11,0.005093227750707640,10,0.003738640236661390,4,0.002032223989746710,0,0.0018992610027682600
